pmid	title_e	journal
34081687	Excess Death Estimates in Patients with End-Stage Renal Disease - United States, February-August 2020.	MMWR Morb Mortal Wkly Rep
34081685	Patterns in COVID-19 Vaccination Coverage, by Social Vulnerability and Urbanicity - United States, December 14, 2020-May 1, 2021.	MMWR Morb Mortal Wkly Rep
34081668	Willingness to Get a COVID-19 Vaccine and Reasons for Hesitancy Among Medicare Beneficiaries: Results From a National Survey.	J Public Health Manag Pract
34081631	Using the Nurse Coaching Process to Support Bereaved Staff During the COVID-19 Crisis.	J Hosp Palliat Nurs
34081612	Emergency Physician Twitter Use in the COVID-19 Pandemic as a Potential Predictor of Impending Surge: Retrospective Observational Study.	J Med Internet Res
34081608	Census Tract Patterns and Contextual Social Determinants of Health Associated With COVID-19 in a Hispanic Population From South Texas: A Spatiotemporal Perspective.	JMIR Public Health Surveill
34081599	The Reliability and Quality of YouTube Videos as a Source of Public Health Information Regarding COVID-19 Vaccination: Cross-sectional Study.	JMIR Public Health Surveill
34081572	Intent to get vaccinated against COVID-19 among reproductive-aged women in Texas.	Hum Vaccin Immunother
34081314	Evaluation of multi-component interventions for prevention of nosocomial pneumonia in older adults: a randomized, controlled trial.	Eur Geriatr Med
34080997	Covid-19 vaccine trials and ethics: Protection delayed is protection denied.	Indian J Med Ethics
34080993	National Guidelines for Ethics Committees Reviewing Biomedical & Health Research during COVID-19 Pandemic: An analysis.	Indian J Med Ethics
34080991	Emergency use authorisation of Covid-19 vaccines: An ethical conundrum.	Indian J Med Ethics
34080989	Covid-19 vaccines: The public must have confidence in the science.	Indian J Med Ethics
34080669	Efforts to deploy COVID-19 vaccine in the WHO Eastern Mediterranean Region within the first 100 days of 2021.	East Mediterr Health J
34080617	The role of religiosity in COVID-19 vaccine hesitancy.	J Public Health (Oxf)
34080616	Behavioral and social science in support of SARS-CoV-2 vaccination: National Institutes of Health initiatives.	Transl Behav Med
34080549	Recovering from substance use disorders during the early months of the COVID-19 pandemic: A mixed-methods longitudinal study of women in Kansas City.	J Subst Abuse Treat
34080537	[COVID-19: Warp Speed vaccines].	Med Sci (Paris)
34080285	Reduced humoral response to mRNA SARS-CoV-2 BNT162b2 vaccine in kidney transplant recipients without prior exposure to the virus: Not alarming, but should be taken gravely.	Am J Transplant
34080223	Radiation recall dermatitis triggered by inactivated COVID-19 vaccine.	Clin Exp Dermatol
34080135	Autoantibodies to heat shock protein 60, 70, and 90 are not altered in the anti-SARS-CoV-2 IgG-seropositive humans without or with mild symptoms.	Cell Stress Chaperones
34079995	The potential declining efficacy of the ChAdOx1 nCoV-19 vaccine(AZD1222) on inoculators with NSAIDs intake.	Clin Infect Dis
34079692	Impact of COVID-19 in patients with lymphoid malignancies.	World J Virol
34079423	Willingness to Take COVID-19 Vaccine Among People Most at Risk of Exposure in Southern Ethiopia.	Pragmat Obs Res
34079299	Role of Serine Proteases and Host Cell Receptors Involved in Proteolytic Activation, Entry of SARS-CoV-2 and Its Current Therapeutic Options.	Infect Drug Resist
34079091	Gene therapy avenues and COVID-19 vaccines.	Genes Immun
34078929	Infection kinetics of Covid-19 and containment strategy.	Sci Rep
34078852	[Vaccination and sleep].	Zh Nevrol Psikhiatr Im S S Korsakova
34078619	US college covid-19 vaccine mandates don't consider immunity or pregnancy, and may run foul of the law.	BMJ
34078554	The missing season: The impacts of the COVID-19 pandemic on influenza.	Vaccine
34078415	Atypical COVID-19 dynamics in a patient with mantle cell lymphoma exposed to rituximab.	Infect Agent Cancer
34078386	SARS-CoV-2 in hospital indoor environments is predominantly non-infectious.	Virol J
34078343	Causes of anxiety among teachers giving face-to-face lessons after the reopening of schools during the COVID-19 pandemic: a cross-sectional study.	BMC Public Health
34078215	COVID-19 pandemic: SARS-CoV-2 specific vaccines and challenges, protection via BCG trained immunity, and clinical trials.	Expert Rev Vaccines
34077958	Mandating Clinician COVID-19 Vaccination May Hinder Population-Level Uptake.	Fam Med
34077949	Transient Cardiac Injury in Adolescents Receiving the BNT162b2 mRNA COVID-19 Vaccine.	Pediatr Infect Dis J
34077690	COVID-19: Seroprevalence and Vaccine Responses in UK Dental Care Professionals.	J Dent Res
34077688	COVID-19 vaccine hesitancy: the five Cs to tackle behavioural and sociodemographic factors.	J R Soc Med
34077668	"Securing Public Trust: Dentistry, SARS-CoV-2, and ""Testing for Tomorrow""."	Compend Contin Educ Dent
34077664	Vaccines for COVID-19: An Overview.	Compend Contin Educ Dent
34077650	Audio Interview: Vaccinating Children.	N Engl J Med
34077642	Vaccine Breakthrough Infections with SARS-CoV-2 Variants. Reply.	N Engl J Med
34077641	Vaccine Breakthrough Infections with SARS-CoV-2 Variants.	N Engl J Med
34077640	Vaccine Breakthrough Infections with SARS-CoV-2 Variants.	N Engl J Med
34077639	Thromboembolic Events in the South African Ad26.COV2.S Vaccine Study.	N Engl J Med
34077622	Herpes zoster after inactivated COVID-19 vaccine: A cutaneous adverse effect of the vaccine.	J Cosmet Dermatol
34077572	Immune thrombocytopenic purpura associated with COVID-19 Pfizer-BioNTech BNT16B2b2 mRNA vaccine.	J Eur Acad Dermatol Venereol
34077467	Tracking COVID-19 vaccine hesitancy and logistical challenges: A machine learning approach.	PLoS One
34077451	Identification of naturally processed Zika virus peptides by mass spectrometry and validation of memory T cell recall responses in Zika convalescent subjects.	PLoS One
34077341	Identification of Generalized Peptide Regions for Designing Vaccine Effective for All Significant Mutated Strains of SARS-CoV-2.	Comb Chem High Throughput Screen
34077262	IMMUNO-COV v2.0: Development and Validation of a High-Throughput Clinical Assay for Measuring SARS-CoV-2-Neutralizing Antibody Titers.	mSphere
